Order ID,Customer ID,Order Date Time,Delivery Date Time,Total Amount,Delivery Status
2982,45,17-10-2024 22:25,17-10-2024 22:40,1106,Delivered
2983,189,11-10-2024 12:32,11-10-2024 12:40,517,Delivered
2984,269,07-10-2024 08:26,07-10-2024 08:40,1094,Delivered
2985,87,20-10-2024 12:28,20-10-2024 12:41,194,Delivered
2986,158,20-11-2024 22:44,20-11-2024 22:57,682,Delivered
2987,244,01-10-2024 20:10,01-10-2024 20:19,1401,Delivered
2988,175,05-10-2024 03:30,05-10-2024 03:38,899,Delivered
2989,101,29-10-2024 21:25,29-10-2024 21:40,1334,Delivered
2990,24,18-10-2024 09:55,18-10-2024 10:05,346,Delivered
2991,187,28-10-2024 10:43,28-10-2024 10:57,377,Delivered
2992,62,11-11-2024 05:36,11-11-2024 05:45,649,Delivered
2993,168,21-10-2024 20:22,21-10-2024 20:32,736,Delivered
2994,232,12-10-2024 18:06,12-10-2024 18:22,568,Delivered
2995,192,03-10-2024 17:02,03-10-2024 17:19,668,Delivered
2996,202,09-11-2024 17:22,09-11-2024 17:36,1077,Delivered
2997,291,04-10-2024 00:03,04-10-2024 00:19,707,Delivered
2998,9,04-11-2024 19:31,04-11-2024 19:41,253,Delivered
2999,175,21-11-2024 00:07,21-11-2024 00:24,1234,Delivered
3000,60,04-11-2024 21:27,04-11-2024 21:42,125,Delivered
3001,173,15-11-2024 11:07,15-11-2024 11:16,1490,Delivered
3002,292,09-11-2024 20:03,09-11-2024 20:18,322,Delivered
3003,147,20-11-2024 13:48,20-11-2024 14:01,1061,Delivered
3004,113,22-11-2024 22:40,22-11-2024 22:55,1030,Delivered
3005,248,02-11-2024 14:31,02-11-2024 14:42,704,Delivered
3006,227,15-10-2024 06:04,15-10-2024 06:12,1215,Delivered
3007,292,03-10-2024 09:24,03-10-2024 09:39,813,Delivered
3008,291,20-10-2024 12:19,20-10-2024 12:36,1319,Delivered
3009,183,17-11-2024 08:07,17-11-2024 08:19,493,Delivered
3010,11,10-11-2024 12:45,10-11-2024 12:57,339,Delivered
3011,246,09-10-2024 05:45,09-10-2024 05:56,1238,Delivered
3012,278,01-11-2024 09:29,01-11-2024 09:37,199,Delivered
3013,128,10-10-2024 03:34,10-10-2024 03:42,409,Delivered
3014,239,28-10-2024 06:31,28-10-2024 06:42,1316,Delivered
3015,269,09-11-2024 07:59,09-11-2024 08:11,1078,Delivered
3016,11,06-11-2024 05:49,06-11-2024 06:02,188,Delivered
3017,49,11-11-2024 01:33,11-11-2024 01:42,244,Delivered
3018,64,13-10-2024 21:37,13-10-2024 21:51,129,Delivered
3019,260,21-11-2024 04:46,21-11-2024 05:03,1038,Delivered
3020,103,21-10-2024 13:36,21-10-2024 13:47,963,Delivered
3021,268,09-10-2024 14:36,09-10-2024 14:49,254,Delivered
3022,290,01-11-2024 19:24,01-11-2024 19:35,520,Delivered
3023,13,11-10-2024 16:22,11-10-2024 16:30,488,Delivered
3024,77,21-10-2024 07:42,21-10-2024 07:51,1337,Delivered
3025,144,30-10-2024 22:49,30-10-2024 23:01,209,Delivered
3026,275,18-11-2024 10:21,18-11-2024 10:31,164,Delivered
3027,132,10-10-2024 17:37,10-10-2024 17:47,520,Delivered
3028,79,11-11-2024 02:41,11-11-2024 02:58,722,Delivered
3029,281,24-11-2024 07:31,24-11-2024 07:44,106,Delivered
3030,96,02-10-2024 13:08,02-10-2024 13:17,1063,Delivered
3031,211,06-10-2024 02:54,06-10-2024 03:06,567,Delivered
3032,98,09-10-2024 03:40,09-10-2024 03:57,110,Delivered
3033,168,13-10-2024 04:59,13-10-2024 05:16,539,Delivered
3034,244,21-11-2024 05:36,21-11-2024 05:53,935,Delivered
3035,229,15-10-2024 17:37,15-10-2024 17:45,1432,Delivered
3036,296,16-10-2024 17:43,16-10-2024 17:55,661,Delivered
3037,284,05-10-2024 19:01,05-10-2024 19:09,1494,Delivered
3038,138,27-09-2024 16:12,27-09-2024 16:26,337,Delivered
3039,72,24-10-2024 20:01,24-10-2024 20:15,613,Delivered
3040,106,21-11-2024 04:39,21-11-2024 04:52,1123,Delivered
3041,235,27-10-2024 01:18,27-10-2024 01:35,921,Delivered
3042,58,11-11-2024 00:19,11-11-2024 00:35,402,Delivered
3043,99,01-11-2024 08:32,01-11-2024 08:42,981,Delivered
3044,171,09-11-2024 20:24,09-11-2024 20:33,1254,Delivered
3045,59,09-10-2024 07:47,09-10-2024 07:59,1496,Delivered
3046,224,04-11-2024 22:17,04-11-2024 22:29,122,Delivered
3047,167,08-11-2024 02:14,08-11-2024 02:26,408,Delivered
3048,287,14-10-2024 01:32,14-10-2024 01:41,1167,Delivered
3049,223,12-10-2024 02:02,12-10-2024 02:15,360,Delivered
3050,162,30-10-2024 03:53,30-10-2024 04:01,692,Delivered
3051,46,06-10-2024 08:08,06-10-2024 08:24,1033,Delivered
3052,123,31-10-2024 18:38,31-10-2024 18:52,768,Delivered
3053,160,23-10-2024 05:10,23-10-2024 05:18,738,Delivered
3054,32,29-10-2024 02:15,29-10-2024 02:32,834,Delivered
3055,172,03-10-2024 04:09,03-10-2024 04:22,1390,Delivered
3056,83,10-10-2024 12:37,10-10-2024 12:50,1379,Delivered
3057,264,22-11-2024 01:42,22-11-2024 01:56,922,Delivered
3058,188,08-11-2024 05:05,08-11-2024 05:19,1453,Delivered
3059,74,28-09-2024 23:41,28-09-2024 23:58,901,Delivered
3060,64,13-10-2024 00:57,13-10-2024 01:14,1293,Delivered
3061,201,26-09-2024 11:50,26-09-2024 11:58,1064,Delivered
3062,204,21-10-2024 13:57,21-10-2024 14:05,1356,Delivered
3063,11,21-11-2024 06:44,21-11-2024 06:53,1056,Delivered
3064,16,13-11-2024 10:32,13-11-2024 10:42,939,Delivered
3065,211,31-10-2024 09:10,31-10-2024 09:26,1220,Delivered
3066,168,30-10-2024 06:01,30-10-2024 06:16,895,Delivered
3067,298,23-11-2024 06:46,23-11-2024 07:03,941,Delivered
3068,227,29-10-2024 05:52,29-10-2024 06:09,1135,Delivered
3069,248,10-11-2024 00:03,10-11-2024 00:14,839,Delivered
3070,219,21-11-2024 08:59,21-11-2024 09:15,532,Delivered
3071,232,18-10-2024 07:24,18-10-2024 07:41,279,Delivered
3072,219,02-10-2024 17:44,02-10-2024 18:01,183,Delivered
3073,160,30-10-2024 14:17,30-10-2024 14:25,514,Delivered
3074,111,02-10-2024 10:07,,192,Cancelled
3075,133,04-10-2024 15:07,04-10-2024 15:20,1303,Delivered
3076,247,13-11-2024 00:49,13-11-2024 00:58,579,Delivered
3077,276,16-10-2024 09:09,16-10-2024 09:22,105,Delivered
3078,190,27-09-2024 16:08,27-09-2024 16:16,957,Delivered
3079,257,16-11-2024 16:06,16-11-2024 16:14,757,Delivered
3080,182,09-10-2024 06:35,09-10-2024 06:46,1085,Delivered
3081,126,11-10-2024 18:05,11-10-2024 18:16,400,Delivered
3082,154,27-09-2024 06:29,27-09-2024 06:37,1303,Delivered
3083,279,30-09-2024 15:19,30-09-2024 15:36,1245,Delivered
3084,49,10-11-2024 06:38,10-11-2024 06:47,516,Delivered
3085,156,18-10-2024 08:53,18-10-2024 09:03,1324,Delivered
3086,191,03-10-2024 00:24,03-10-2024 00:35,835,Delivered
3087,157,29-09-2024 13:33,29-09-2024 13:47,1397,Delivered
3088,42,24-10-2024 23:14,24-10-2024 23:23,153,Delivered
3089,186,29-10-2024 12:45,29-10-2024 12:57,482,Delivered
3090,79,28-10-2024 01:34,28-10-2024 01:50,194,Delivered
3091,297,05-10-2024 13:49,05-10-2024 14:04,832,Delivered
3092,237,12-10-2024 13:26,12-10-2024 13:43,1063,Delivered
3093,23,21-11-2024 19:48,21-11-2024 20:01,1252,Delivered
3094,141,30-09-2024 21:42,30-09-2024 21:57,809,Delivered
3095,159,10-11-2024 04:00,10-11-2024 04:14,1091,Delivered
3096,210,29-10-2024 20:25,29-10-2024 20:38,1093,Delivered
3097,250,03-11-2024 09:32,03-11-2024 09:46,382,Delivered
3098,86,08-10-2024 04:31,08-10-2024 04:45,1254,Delivered
3099,280,21-10-2024 22:23,21-10-2024 22:33,423,Delivered
3100,163,03-11-2024 20:11,03-11-2024 20:24,1315,Delivered
3101,139,17-10-2024 04:22,17-10-2024 04:31,1289,Delivered
3102,243,10-11-2024 11:14,10-11-2024 11:29,1255,Delivered
3103,41,18-10-2024 00:31,18-10-2024 00:46,787,Delivered
3104,277,12-10-2024 04:55,12-10-2024 05:12,793,Delivered
3105,193,02-11-2024 10:11,02-11-2024 10:20,1230,Delivered
3106,65,14-10-2024 17:20,14-10-2024 17:37,262,Delivered
3107,30,28-09-2024 20:14,28-09-2024 20:24,1072,Delivered
3108,297,27-10-2024 11:13,27-10-2024 11:21,247,Delivered
3109,109,06-10-2024 05:58,06-10-2024 06:07,1296,Delivered
3110,205,14-10-2024 18:05,14-10-2024 18:14,1210,Delivered
3111,223,25-10-2024 04:25,25-10-2024 04:40,864,Delivered
3112,287,18-10-2024 17:25,18-10-2024 17:38,749,Delivered
3113,154,16-10-2024 12:56,16-10-2024 13:07,130,Delivered
3114,193,23-10-2024 11:01,23-10-2024 11:09,1159,Delivered
3115,47,12-10-2024 17:59,,1258,Cancelled
3116,127,11-10-2024 17:38,11-10-2024 17:54,881,Delivered
3117,247,11-11-2024 16:43,11-11-2024 16:53,618,Delivered
3118,265,21-11-2024 02:04,21-11-2024 02:19,1001,Delivered
3119,167,22-11-2024 05:34,22-11-2024 05:42,640,Delivered
3120,183,23-11-2024 06:52,23-11-2024 07:09,594,Delivered
3121,216,06-10-2024 21:19,06-10-2024 21:35,247,Delivered
3122,157,05-10-2024 01:04,05-10-2024 01:17,1162,Delivered
3123,8,27-10-2024 19:19,27-10-2024 19:28,804,Delivered
3124,240,17-10-2024 22:15,17-10-2024 22:29,308,Delivered
3125,63,18-10-2024 23:09,18-10-2024 23:21,788,Delivered
3126,216,06-11-2024 23:33,06-11-2024 23:47,479,Delivered
3127,274,18-10-2024 23:20,18-10-2024 23:33,566,Delivered
3128,255,15-10-2024 17:32,15-10-2024 17:48,1331,Delivered
3129,97,14-10-2024 14:52,14-10-2024 15:07,301,Delivered
3130,94,18-11-2024 16:31,18-11-2024 16:46,430,Delivered
3131,136,19-11-2024 22:28,19-11-2024 22:42,1060,Delivered
3132,175,27-09-2024 21:17,27-09-2024 21:32,1337,Delivered
3133,279,18-10-2024 14:02,18-10-2024 14:16,768,Delivered
3134,125,20-10-2024 08:19,20-10-2024 08:36,1070,Delivered
3135,33,17-11-2024 00:50,17-11-2024 01:01,1366,Delivered
3136,98,19-10-2024 23:00,19-10-2024 23:11,1380,Delivered
3137,12,25-10-2024 20:00,25-10-2024 20:15,1384,Delivered
3138,210,23-10-2024 01:27,23-10-2024 01:40,1376,Delivered
3139,27,23-11-2024 09:08,23-11-2024 09:19,1318,Delivered
3140,23,03-10-2024 02:43,03-10-2024 02:51,1447,Delivered
3141,273,29-10-2024 13:40,29-10-2024 13:57,376,Delivered
3142,204,21-10-2024 13:52,21-10-2024 14:05,1033,Delivered
3143,33,03-11-2024 04:40,03-11-2024 04:56,1106,Delivered
3144,149,10-10-2024 11:05,10-10-2024 11:20,195,Delivered
3145,10,25-10-2024 15:52,25-10-2024 16:05,671,Delivered
3146,127,13-10-2024 10:54,13-10-2024 11:02,203,Delivered
3147,198,06-10-2024 23:38,06-10-2024 23:48,291,Delivered
3148,139,08-11-2024 14:24,08-11-2024 14:34,1416,Delivered
3149,272,12-11-2024 14:37,12-11-2024 14:53,324,Delivered
3150,38,01-11-2024 03:55,01-11-2024 04:09,311,Delivered
3151,262,08-11-2024 18:31,08-11-2024 18:42,922,Delivered
3152,181,18-11-2024 00:53,18-11-2024 01:01,1438,Delivered
3153,45,31-10-2024 04:44,31-10-2024 04:57,680,Delivered
3154,244,16-10-2024 20:06,16-10-2024 20:17,839,Delivered
3155,64,08-11-2024 18:55,08-11-2024 19:11,727,Delivered
3156,292,06-10-2024 05:10,06-10-2024 05:24,1195,Delivered
3157,27,02-11-2024 00:09,02-11-2024 00:23,865,Delivered
3158,80,30-10-2024 10:14,30-10-2024 10:25,322,Delivered
3159,272,02-10-2024 16:38,02-10-2024 16:49,706,Delivered
3160,243,21-11-2024 05:24,21-11-2024 05:41,1118,Delivered
3161,160,02-11-2024 07:19,02-11-2024 07:35,196,Delivered
3162,140,31-10-2024 01:10,31-10-2024 01:19,1088,Delivered
3163,79,01-10-2024 16:05,01-10-2024 16:21,987,Delivered
3164,66,23-11-2024 08:45,23-11-2024 08:58,902,Delivered
3165,140,11-11-2024 11:35,11-11-2024 11:43,1359,Delivered
3166,181,18-11-2024 02:43,18-11-2024 02:52,988,Delivered
3167,291,01-11-2024 02:47,01-11-2024 02:58,753,Delivered
3168,8,10-10-2024 18:11,10-10-2024 18:20,333,Delivered
3169,125,07-11-2024 17:53,07-11-2024 18:06,305,Delivered
3170,68,23-11-2024 09:02,23-11-2024 09:18,118,Delivered
3171,8,25-10-2024 17:35,25-10-2024 17:48,109,Delivered
3172,233,25-10-2024 14:56,25-10-2024 15:07,1464,Delivered
3173,56,17-11-2024 16:08,17-11-2024 16:19,287,Delivered
3174,166,30-09-2024 15:04,30-09-2024 15:13,490,Delivered
3175,88,30-10-2024 17:32,30-10-2024 17:42,1053,Delivered
3176,287,14-11-2024 21:23,14-11-2024 21:32,296,Delivered
3177,229,15-11-2024 02:13,15-11-2024 02:30,594,Delivered
3178,151,03-10-2024 20:40,03-10-2024 20:54,1329,Delivered
3179,222,22-10-2024 13:48,22-10-2024 14:00,254,Delivered
3180,91,31-10-2024 10:50,31-10-2024 11:07,648,Delivered
3181,97,11-11-2024 23:03,11-11-2024 23:14,515,Delivered
3182,153,27-09-2024 14:23,27-09-2024 14:39,209,Delivered
3183,251,16-10-2024 18:42,16-10-2024 18:51,974,Delivered
3184,169,17-10-2024 23:36,17-10-2024 23:47,992,Delivered
3185,70,15-11-2024 15:54,15-11-2024 16:08,708,Delivered
3186,87,09-11-2024 05:41,09-11-2024 05:52,432,Delivered
3187,288,20-11-2024 19:05,20-11-2024 19:16,730,Delivered
3188,29,17-11-2024 09:18,17-11-2024 09:33,1350,Delivered
3189,78,18-11-2024 23:39,18-11-2024 23:49,1227,Delivered
3190,60,09-11-2024 19:06,09-11-2024 19:18,270,Delivered
3191,136,13-11-2024 14:56,13-11-2024 15:11,1073,Delivered
3192,48,10-11-2024 19:52,10-11-2024 20:06,832,Delivered
3193,193,28-09-2024 05:58,28-09-2024 06:10,714,Delivered
3194,201,10-11-2024 11:27,10-11-2024 11:41,147,Delivered
3195,249,18-11-2024 13:26,18-11-2024 13:40,1413,Delivered
3196,17,15-11-2024 16:34,15-11-2024 16:42,954,Delivered
3197,16,23-10-2024 11:39,23-10-2024 11:47,466,Delivered
3198,294,22-11-2024 16:47,22-11-2024 17:00,430,Delivered
3199,54,20-11-2024 00:49,20-11-2024 01:03,427,Delivered
3200,85,24-10-2024 16:02,24-10-2024 16:11,221,Delivered
3201,235,30-09-2024 10:21,30-09-2024 10:35,419,Delivered
3202,10,23-10-2024 01:49,23-10-2024 02:06,577,Delivered
3203,22,01-11-2024 08:47,01-11-2024 09:04,1461,Delivered
3204,220,23-11-2024 23:40,23-11-2024 23:56,470,Delivered
3205,192,01-11-2024 04:19,01-11-2024 04:33,762,Delivered
3206,142,19-10-2024 09:43,19-10-2024 09:53,344,Delivered
3207,192,27-10-2024 20:08,27-10-2024 20:23,641,Delivered
3208,120,04-11-2024 06:46,04-11-2024 06:56,154,Delivered
3209,44,30-10-2024 05:37,30-10-2024 05:47,332,Delivered
3210,84,05-11-2024 07:41,05-11-2024 07:52,579,Delivered
3211,148,27-09-2024 13:43,27-09-2024 14:00,1447,Delivered
3212,146,05-10-2024 21:34,05-10-2024 21:42,329,Delivered
3213,61,28-10-2024 23:06,28-10-2024 23:15,1311,Delivered
3214,47,03-11-2024 11:08,03-11-2024 11:19,1178,Delivered
3215,255,21-10-2024 22:29,21-10-2024 22:42,1448,Delivered
3216,248,09-10-2024 03:21,09-10-2024 03:33,152,Delivered
3217,207,04-10-2024 03:25,04-10-2024 03:35,475,Delivered
3218,138,16-10-2024 16:02,16-10-2024 16:19,486,Delivered
3219,240,25-10-2024 06:27,25-10-2024 06:39,668,Delivered
3220,92,22-11-2024 02:58,22-11-2024 03:14,966,Delivered
3221,251,29-09-2024 17:57,29-09-2024 18:14,181,Delivered
3222,195,21-10-2024 09:55,21-10-2024 10:04,881,Delivered
3223,261,05-10-2024 01:33,05-10-2024 01:41,496,Delivered
3224,10,18-10-2024 09:20,18-10-2024 09:33,1037,Delivered
3225,11,11-10-2024 01:16,11-10-2024 01:25,126,Delivered
3226,72,04-10-2024 13:31,04-10-2024 13:39,1363,Delivered
3227,101,04-11-2024 18:46,,461,Cancelled
3228,103,05-11-2024 04:36,05-11-2024 04:53,627,Delivered
3229,192,30-09-2024 04:47,30-09-2024 05:00,222,Delivered
3230,102,18-11-2024 11:45,18-11-2024 11:53,176,Delivered
3231,285,18-10-2024 22:59,18-10-2024 23:14,106,Delivered
3232,270,17-10-2024 16:44,17-10-2024 16:53,596,Delivered
3233,70,14-11-2024 00:07,14-11-2024 00:17,1190,Delivered
3234,153,15-10-2024 02:36,15-10-2024 02:53,778,Delivered
3235,193,19-10-2024 23:26,19-10-2024 23:43,635,Delivered
3236,37,13-11-2024 19:41,13-11-2024 19:58,1119,Delivered
3237,216,03-10-2024 08:55,03-10-2024 09:09,885,Delivered
3238,289,31-10-2024 04:55,31-10-2024 05:06,758,Delivered
3239,219,07-11-2024 06:51,07-11-2024 07:08,1015,Delivered
3240,151,06-10-2024 11:09,06-10-2024 11:18,1498,Delivered
3241,103,13-10-2024 18:11,13-10-2024 18:21,547,Delivered
3242,159,01-11-2024 23:47,02-11-2024 00:00,1185,Delivered
3243,218,22-10-2024 23:07,22-10-2024 23:17,1331,Delivered
3244,240,26-10-2024 05:23,26-10-2024 05:40,1303,Delivered
3245,246,05-10-2024 15:03,05-10-2024 15:17,764,Delivered
3246,257,28-09-2024 18:53,28-09-2024 19:03,1411,Delivered
3247,278,11-11-2024 20:32,11-11-2024 20:43,1081,Delivered
3248,17,30-10-2024 12:26,30-10-2024 12:39,1211,Delivered
3249,214,29-10-2024 12:28,29-10-2024 12:37,1204,Delivered
3250,2,05-11-2024 09:32,05-11-2024 09:42,337,Delivered
3251,116,04-10-2024 17:37,04-10-2024 17:53,1411,Delivered
3252,255,09-10-2024 15:40,09-10-2024 15:50,105,Delivered
3253,208,25-10-2024 01:29,25-10-2024 01:38,1006,Delivered
3254,275,15-11-2024 12:46,15-11-2024 13:01,1073,Delivered
3255,26,15-10-2024 11:02,15-10-2024 11:15,1147,Delivered
3256,199,14-10-2024 03:54,14-10-2024 04:03,290,Delivered
3257,52,14-11-2024 15:09,14-11-2024 15:22,1298,Delivered
3258,231,04-11-2024 17:31,04-11-2024 17:45,418,Delivered
3259,219,01-11-2024 11:20,01-11-2024 11:32,1438,Delivered
3260,8,02-11-2024 04:45,02-11-2024 04:53,521,Delivered
3261,221,13-10-2024 18:38,13-10-2024 18:47,1333,Delivered
3262,38,15-11-2024 10:07,15-11-2024 10:17,1337,Delivered
3263,111,29-09-2024 12:26,29-09-2024 12:40,760,Delivered
3264,238,25-10-2024 18:27,25-10-2024 18:37,675,Delivered
3265,250,22-10-2024 19:34,22-10-2024 19:42,1245,Delivered
3266,58,31-10-2024 07:24,31-10-2024 07:40,920,Delivered
3267,283,30-10-2024 01:32,30-10-2024 01:44,376,Delivered
3268,47,01-11-2024 10:29,01-11-2024 10:45,1063,Delivered
3269,42,27-10-2024 13:01,27-10-2024 13:14,1048,Delivered
3270,242,03-10-2024 05:27,03-10-2024 05:41,1328,Delivered
3271,119,21-11-2024 12:58,21-11-2024 13:13,1241,Delivered
3272,131,20-10-2024 19:42,20-10-2024 19:52,275,Delivered
3273,95,30-09-2024 21:56,30-09-2024 22:10,1058,Delivered
3274,77,05-10-2024 19:03,05-10-2024 19:19,646,Delivered
3275,162,15-11-2024 04:05,15-11-2024 04:20,623,Delivered
3276,132,22-10-2024 10:51,22-10-2024 11:05,852,Delivered
3277,156,06-10-2024 05:55,06-10-2024 06:10,972,Delivered
3278,34,10-10-2024 19:46,10-10-2024 19:54,869,Delivered
3279,22,13-11-2024 16:40,13-11-2024 16:53,279,Delivered
3280,141,14-10-2024 00:34,14-10-2024 00:51,1168,Delivered
3281,10,14-10-2024 17:56,14-10-2024 18:09,227,Delivered
3282,299,14-10-2024 11:11,14-10-2024 11:19,455,Delivered
3283,27,22-11-2024 16:48,22-11-2024 17:05,872,Delivered
3284,210,14-10-2024 07:13,14-10-2024 07:30,449,Delivered
3285,268,02-10-2024 02:03,02-10-2024 02:16,1372,Delivered
3286,147,14-10-2024 15:28,14-10-2024 15:37,1096,Delivered
3287,257,17-11-2024 22:55,17-11-2024 23:10,852,Delivered
3288,238,15-10-2024 05:08,15-10-2024 05:17,1135,Delivered
3289,44,12-10-2024 19:32,12-10-2024 19:49,777,Delivered
3290,203,18-11-2024 06:09,18-11-2024 06:17,1186,Delivered
3291,240,31-10-2024 23:12,31-10-2024 23:26,1179,Delivered
3292,259,19-10-2024 07:49,19-10-2024 08:05,1413,Delivered
3293,45,18-10-2024 22:19,18-10-2024 22:29,1457,Delivered
3294,293,07-10-2024 21:41,07-10-2024 21:56,155,Delivered
3295,88,09-10-2024 15:11,09-10-2024 15:27,1446,Delivered
3296,266,12-11-2024 00:47,12-11-2024 00:59,1472,Delivered
3297,69,03-10-2024 07:49,03-10-2024 08:03,562,Delivered
3298,128,02-11-2024 20:40,02-11-2024 20:57,1215,Delivered
3299,57,03-11-2024 07:13,03-11-2024 07:29,1362,Delivered
3300,208,13-10-2024 04:51,13-10-2024 05:04,426,Delivered
3301,153,23-10-2024 11:55,23-10-2024 12:06,1094,Delivered
3302,140,22-10-2024 15:49,22-10-2024 16:05,1386,Delivered
3303,156,01-11-2024 09:01,01-11-2024 09:18,1439,Delivered
3304,299,27-09-2024 02:42,27-09-2024 02:54,356,Delivered
3305,42,20-11-2024 06:45,20-11-2024 06:56,653,Delivered
3306,27,27-10-2024 22:09,27-10-2024 22:23,1463,Delivered
3307,52,20-10-2024 16:36,20-10-2024 16:48,847,Delivered
3308,38,26-10-2024 17:17,26-10-2024 17:33,998,Delivered
3309,160,14-10-2024 23:16,14-10-2024 23:25,329,Delivered
3310,37,12-10-2024 04:40,12-10-2024 04:54,814,Delivered
3311,256,19-11-2024 09:51,19-11-2024 09:59,1255,Delivered
3312,293,25-10-2024 09:28,25-10-2024 09:44,1061,Delivered
3313,81,17-10-2024 07:19,17-10-2024 07:36,313,Delivered
3314,264,15-11-2024 00:24,15-11-2024 00:40,797,Delivered
3315,61,15-10-2024 04:39,15-10-2024 04:52,960,Delivered
3316,11,07-10-2024 16:27,07-10-2024 16:41,188,Delivered
3317,257,30-10-2024 14:12,30-10-2024 14:24,1413,Delivered
3318,179,02-10-2024 23:35,02-10-2024 23:45,176,Delivered
3319,148,18-10-2024 14:20,18-10-2024 14:28,1469,Delivered
3320,106,29-10-2024 16:03,29-10-2024 16:12,1320,Delivered
3321,123,20-10-2024 21:04,20-10-2024 21:21,545,Delivered
3322,14,02-10-2024 16:59,02-10-2024 17:10,537,Delivered
3323,156,11-10-2024 18:07,11-10-2024 18:23,665,Delivered
3324,211,22-11-2024 22:32,22-11-2024 22:42,117,Delivered
3325,168,01-11-2024 07:06,01-11-2024 07:19,583,Delivered
3326,50,17-10-2024 12:20,17-10-2024 12:29,337,Delivered
3327,89,07-10-2024 01:32,07-10-2024 01:46,1294,Delivered
3328,77,22-11-2024 00:21,22-11-2024 00:35,513,Delivered
3329,241,09-10-2024 08:46,09-10-2024 08:57,742,Delivered
3330,230,08-11-2024 11:55,08-11-2024 12:12,156,Delivered
3331,291,02-10-2024 03:29,02-10-2024 03:45,448,Delivered
3332,225,30-10-2024 09:27,30-10-2024 09:41,1357,Delivered
3333,165,24-10-2024 10:09,24-10-2024 10:21,1491,Delivered
3334,111,22-11-2024 05:36,22-11-2024 05:46,345,Delivered
3335,250,17-10-2024 21:32,17-10-2024 21:41,1150,Delivered
3336,291,19-10-2024 10:15,19-10-2024 10:23,1091,Delivered
3337,172,08-11-2024 09:24,08-11-2024 09:37,1451,Delivered
3338,249,13-10-2024 13:12,13-10-2024 13:25,289,Delivered
3339,277,02-10-2024 18:15,02-10-2024 18:27,949,Delivered
3340,6,28-10-2024 15:40,28-10-2024 15:49,338,Delivered
3341,206,11-11-2024 22:11,11-11-2024 22:21,680,Delivered
3342,135,22-11-2024 03:37,22-11-2024 03:52,740,Delivered
3343,273,11-10-2024 04:38,11-10-2024 04:51,743,Delivered
3344,144,05-11-2024 02:27,05-11-2024 02:42,584,Delivered
3345,215,20-10-2024 05:04,20-10-2024 05:12,624,Delivered
3346,152,10-11-2024 01:23,10-11-2024 01:34,1497,Delivered
3347,20,30-10-2024 04:43,30-10-2024 04:59,1443,Delivered
3348,166,27-10-2024 17:08,27-10-2024 17:17,871,Delivered
3349,116,04-11-2024 12:58,04-11-2024 13:12,539,Delivered
3350,174,09-10-2024 07:33,,1142,Cancelled
3351,113,15-10-2024 23:43,15-10-2024 23:53,1443,Delivered
3352,24,22-10-2024 01:55,22-10-2024 02:12,240,Delivered
3353,184,21-11-2024 04:33,21-11-2024 04:41,1350,Delivered
3354,216,12-11-2024 08:25,12-11-2024 08:39,1390,Delivered
3355,11,15-10-2024 22:49,15-10-2024 22:58,1378,Delivered
3356,86,03-10-2024 12:50,03-10-2024 13:02,533,Delivered
3357,18,26-10-2024 23:07,26-10-2024 23:24,420,Delivered
3358,147,26-10-2024 01:39,26-10-2024 01:48,1336,Delivered
3359,223,16-11-2024 18:53,16-11-2024 19:09,986,Delivered
3360,135,06-11-2024 08:08,06-11-2024 08:16,179,Delivered
3361,62,12-11-2024 15:54,12-11-2024 16:07,1378,Delivered
3362,61,21-11-2024 10:24,21-11-2024 10:32,1433,Delivered
3363,238,12-10-2024 05:07,12-10-2024 05:17,1333,Delivered
3364,253,02-11-2024 11:03,02-11-2024 11:20,750,Delivered
3365,29,23-11-2024 04:39,23-11-2024 04:53,644,Delivered
3366,233,28-10-2024 12:30,28-10-2024 12:42,1101,Delivered
3367,142,29-10-2024 13:35,29-10-2024 13:46,139,Delivered
3368,11,04-11-2024 17:37,04-11-2024 17:51,1231,Delivered
3369,194,03-11-2024 01:04,03-11-2024 01:21,480,Delivered
3370,52,12-10-2024 02:57,12-10-2024 03:06,492,Delivered
3371,76,22-10-2024 18:20,22-10-2024 18:32,1167,Delivered
3372,27,20-10-2024 18:30,20-10-2024 18:44,521,Delivered
3373,262,11-10-2024 17:55,11-10-2024 18:08,396,Delivered
3374,90,09-10-2024 21:12,09-10-2024 21:22,1263,Delivered
3375,162,24-10-2024 04:15,24-10-2024 04:29,296,Delivered
3376,35,28-10-2024 15:53,28-10-2024 16:08,1248,Delivered
3377,153,24-11-2024 04:35,24-11-2024 04:46,941,Delivered
3378,77,19-10-2024 21:54,19-10-2024 22:08,895,Delivered
3379,10,16-11-2024 03:10,16-11-2024 03:18,376,Delivered
3380,204,28-09-2024 00:44,28-09-2024 00:54,1079,Delivered
3381,93,27-10-2024 06:21,27-10-2024 06:30,665,Delivered
3382,114,22-11-2024 15:13,22-11-2024 15:24,1308,Delivered
3383,67,21-10-2024 04:23,21-10-2024 04:34,1364,Delivered
3384,94,08-10-2024 21:02,08-10-2024 21:12,341,Delivered
3385,293,29-09-2024 22:25,29-09-2024 22:41,957,Delivered
3386,203,14-10-2024 21:17,14-10-2024 21:32,475,Delivered
3387,51,27-09-2024 07:12,27-09-2024 07:23,133,Delivered
3388,192,17-10-2024 02:36,17-10-2024 02:44,124,Delivered
